#multi:
 cart  mass A  
t x y x y 
1.681270E1 6.209042E-2 -3.637519E-2 6.429908E-2 -4.158665E-1
1.682938E1 6.210273E-2 -3.624612E-2 6.893195E-2 -4.158195E-1
1.684606E1 6.209648E-2 -3.614149E-2 7.260431E-2 -4.148946E-1
1.686274E1 6.213157E-2 -3.592934E-2 7.632666E-2 -4.143778E-1
1.687942E1 6.212552E-2 -3.577401E-2 8.002867E-2 -4.134021E-1
1.689609E1 6.216769E-2 -3.573182E-2 8.345953E-2 -4.125344E-1
1.691277E1 6.217773E-2 -3.559651E-2 8.675054E-2 -4.117099E-1
1.692945E1 6.215200E-2 -3.540827E-2 8.974700E-2 -4.110830E-1
1.694613E1 6.215400E-2 -3.526300E-2 9.240176E-2 -4.102164E-1
1.696281E1 6.214515E-2 -3.513059E-2 9.487557E-2 -4.093636E-1
1.697949E1 6.213862E-2 -3.499700E-2 9.696086E-2 -4.084424E-1
1.699617E1 6.221205E-2 -3.478771E-2 9.833655E-2 -4.077781E-1
1.701285E1 6.218650E-2 -3.481040E-2 1.002793E-1 -4.072779E-1
1.702953E1 6.215582E-2 -3.480720E-2 1.008221E-1 -4.068283E-1
1.704621E1 6.216059E-2 -3.477211E-2 1.017085E-1 -4.065241E-1
1.706289E1 6.214950E-2 -3.468312E-2 1.020820E-1 -4.063459E-1
1.707957E1 6.213906E-2 -3.472500E-2 1.014362E-1 -4.060165E-1
1.709625E1 6.213131E-2 -3.475441E-2 1.008016E-1 -4.058756E-1
1.711293E1 6.212346E-2 -3.478966E-2 9.992892E-2 -4.058637E-1
1.712960E1 6.211396E-2 -3.490127E-2 9.842609E-2 -4.058026E-1
1.714628E1 6.210007E-2 -3.502252E-2 9.654818E-2 -4.059848E-1
1.716296E1 6.210732E-2 -3.504053E-2 9.413002E-2 -4.060787E-1
1.717964E1 6.209615E-2 -3.515225E-2 9.221593E-2 -4.066396E-1
1.719632E1 6.209761E-2 -3.509185E-2 8.912688E-2 -4.069047E-1
1.721300E1 6.209778E-2 -3.504846E-2 8.635475E-2 -4.075902E-1
1.722968E1 6.209798E-2 -3.493702E-2 8.336256E-2 -4.081415E-1
1.724636E1 6.210598E-2 -3.490294E-2 7.927832E-2 -4.085088E-1
1.726304E1 6.210711E-2 -3.492068E-2 7.598955E-2 -4.091454E-1
1.727972E1 6.215274E-2 -3.472131E-2 7.226604E-2 -4.099966E-1
1.729640E1 6.214629E-2 -3.474647E-2 6.880193E-2 -4.107819E-1
1.731308E1 6.213978E-2 -3.477470E-2 6.431162E-2 -4.109943E-1
1.732976E1 6.214054E-2 -3.470100E-2 6.070220E-2 -4.117311E-1
1.734643E1 6.213940E-2 -3.471706E-2 5.738292E-2 -4.125298E-1
1.736311E1 6.212649E-2 -3.484652E-2 5.243946E-2 -4.126032E-1
1.737979E1 6.212581E-2 -3.486894E-2 4.863881E-2 -4.127357E-1
1.739647E1 6.211473E-2 -3.496329E-2 4.473290E-2 -4.129801E-1
1.741315E1 6.211290E-2 -3.499300E-2 4.155355E-2 -4.131153E-1
1.742983E1 6.212134E-2 -3.501520E-2 3.787652E-2 -4.131609E-1
1.744651E1 6.211996E-2 -3.498767E-2 3.530784E-2 -4.142746E-1
1.746319E1 6.209549E-2 -3.501126E-2 3.234060E-2 -4.142251E-1
1.747987E1 6.209782E-2 -3.494814E-2 3.030285E-2 -4.147575E-1
1.749655E1 6.214284E-2 -3.480546E-2 2.811313E-2 -4.148718E-1
1.751323E1 6.215047E-2 -3.467434E-2 2.611527E-2 -4.151103E-1
1.752991E1 6.215684E-2 -3.434508E-2 2.487287E-2 -4.152461E-1
1.754659E1 6.222348E-2 -3.407336E-2 2.391025E-2 -4.150167E-1
1.756327E1 6.220761E-2 -3.410769E-2 2.322324E-2 -4.153502E-1
1.757994E1 6.217739E-2 -3.426907E-2 2.347174E-2 -4.151563E-1
1.759662E1 6.209381E-2 -3.452029E-2 2.383961E-2 -4.149973E-1
1.761330E1 6.209598E-2 -3.485446E-2 2.449059E-2 -4.151068E-1
1.762998E1 6.209773E-2 -3.503872E-2 2.558076E-2 -4.149604E-1
1.764666E1 6.210915E-2 -3.507490E-2 2.697739E-2 -4.152745E-1
1.766334E1 6.211163E-2 -3.503320E-2 2.872555E-2 -4.154226E-1
1.768002E1 6.211351E-2 -3.485479E-2 3.143757E-2 -4.156515E-1
1.769670E1 6.211166E-2 -3.475133E-2 3.383922E-2 -4.158530E-1
1.771338E1 6.211593E-2 -3.477963E-2 3.658774E-2 -4.161905E-1
1.773006E1 6.211530E-2 -3.480213E-2 3.982919E-2 -4.158619E-1
1.774674E1 6.211640E-2 -3.482848E-2 4.313010E-2 -4.157553E-1
1.776342E1 6.212838E-2 -3.499657E-2 4.683921E-2 -4.158680E-1
1.778010E1 6.212500E-2 -3.501064E-2 5.071685E-2 -4.156730E-1
1.779678E1 6.211926E-2 -3.501567E-2 5.382789E-2 -4.153236E-1
1.781345E1 6.212234E-2 -3.499741E-2 5.813946E-2 -4.149636E-1
1.783013E1 6.212284E-2 -3.497914E-2 6.153758E-2 -4.144154E-1
1.784681E1 6.211786E-2 -3.500956E-2 6.574318E-2 -4.140867E-1
1.786349E1 6.211667E-2 -3.514297E-2 6.906434E-2 -4.134329E-1
1.788017E1 6.211823E-2 -3.510227E-2 7.330463E-2 -4.130894E-1
1.789685E1 6.211307E-2 -3.517766E-2 7.652101E-2 -4.124079E-1
1.791353E1 6.211518E-2 -3.513474E-2 7.951692E-2 -4.118839E-1
1.793021E1 6.211600E-2 -3.510129E-2 8.237082E-2 -4.110966E-1
1.794689E1 6.211646E-2 -3.507616E-2 8.626601E-2 -4.107048E-1
1.796357E1 6.211668E-2 -3.522597E-2 8.838027E-2 -4.100235E-1
1.798025E1 6.212285E-2 -3.526536E-2 9.043514E-2 -4.092530E-1
1.799693E1 6.212184E-2 -3.521042E-2 9.229895E-2 -4.085981E-1
1.801361E1 6.212087E-2 -3.516698E-2 9.442533E-2 -4.082444E-1
1.803028E1 6.211568E-2 -3.512795E-2 9.525989E-2 -4.076817E-1
1.804696E1 6.210184E-2 -3.516782E-2 9.723130E-2 -4.073970E-1
1.806364E1 6.210335E-2 -3.529519E-2 9.850655E-2 -4.073237E-1
1.808032E1 6.210404E-2 -3.524308E-2 9.731570E-2 -4.068598E-1
1.809700E1 6.210890E-2 -3.521762E-2 9.734117E-2 -4.067651E-1
1.811368E1 6.211149E-2 -3.518910E-2 9.698763E-2 -4.066594E-1
1.813036E1 6.211064E-2 -3.530762E-2 9.615472E-2 -4.067706E-1
1.814704E1 6.209818E-2 -3.538705E-2 9.496588E-2 -4.067142E-1
1.816372E1 6.208643E-2 -3.575496E-2 9.331195E-2 -4.068576E-1
1.818040E1 6.206122E-2 -3.585026E-2 9.205801E-2 -4.072992E-1
1.819708E1 6.204458E-2 -3.596939E-2 8.922697E-2 -4.076456E-1
1.821376E1 6.204468E-2 -3.606872E-2 8.754794E-2 -4.082483E-1
1.823044E1 6.205567E-2 -3.601631E-2 8.516366E-2 -4.089581E-1
1.824712E1 6.206357E-2 -3.597741E-2 8.139090E-2 -4.094214E-1
1.826379E1 6.206901E-2 -3.596198E-2 7.866050E-2 -4.100108E-1
1.828047E1 6.207293E-2 -3.593968E-2 7.582123E-2 -4.107188E-1
1.829715E1 6.206451E-2 -3.596133E-2 7.248659E-2 -4.114136E-1
1.831383E1 6.206933E-2 -3.596270E-2 6.816142E-2 -4.118608E-1
1.833051E1 6.206857E-2 -3.602027E-2 6.492022E-2 -4.125537E-1
1.834719E1 6.207743E-2 -3.603453E-2 6.176233E-2 -4.133757E-1
1.836387E1 6.207002E-2 -3.609166E-2 5.886479E-2 -4.141634E-1
1.838055E1 6.207084E-2 -3.605102E-2 5.536437E-2 -4.138567E-1
1.839723E1 6.207399E-2 -3.603347E-2 5.193477E-2 -4.144229E-1
1.841391E1 6.207782E-2 -3.604626E-2 4.851163E-2 -4.148787E-1
1.843059E1 6.207918E-2 -3.601037E-2 4.526942E-2 -4.151460E-1
1.844727E1 6.207643E-2 -3.598083E-2 4.175449E-2 -4.153507E-1
1.846395E1 6.207852E-2 -3.596144E-2 3.872733E-2 -4.154191E-1
1.848062E1 6.208077E-2 -3.594751E-2 3.614353E-2 -4.163638E-1
1.849730E1 6.208327E-2 -3.594681E-2 3.377198E-2 -4.162936E-1
1.851398E1 6.208548E-2 -3.593604E-2 3.166868E-2 -4.163060E-1
1.853066E1 6.209154E-2 -3.607577E-2 3.014739E-2 -4.163201E-1
1.854734E1 6.204892E-2 -3.620400E-2 2.820449E-2 -4.176173E-1
1.856402E1 6.205751E-2 -3.647424E-2 2.725449E-2 -4.177392E-1
1.858070E1 6.206381E-2 -3.658402E-2 2.657771E-2 -4.178386E-1
1.859738E1 6.206932E-2 -3.662378E-2 2.680187E-2 -4.181111E-1
1.861406E1 6.207312E-2 -3.664853E-2 2.681445E-2 -4.182744E-1
1.863074E1 6.207577E-2 -3.666363E-2 2.725774E-2 -4.185793E-1
1.864742E1 6.208063E-2 -3.667789E-2 2.825855E-2 -4.184888E-1
1.866410E1 6.208728E-2 -3.668435E-2 2.941173E-2 -4.183779E-1
1.868078E1 6.208684E-2 -3.679208E-2 3.100440E-2 -4.184640E-1
1.869746E1 6.209522E-2 -3.679766E-2 3.285054E-2 -4.188458E-1
1.871413E1 6.209569E-2 -3.684203E-2 3.521494E-2 -4.184362E-1
1.873081E1 6.209037E-2 -3.684794E-2 3.767523E-2 -4.184813E-1
1.874749E1 6.209114E-2 -3.682429E-2 4.041330E-2 -4.187799E-1
1.876417E1 6.209902E-2 -3.686327E-2 4.365127E-2 -4.183857E-1
1.878085E1 6.210081E-2 -3.684210E-2 4.686518E-2 -4.183742E-1
1.879753E1 6.210004E-2 -3.682149E-2 5.045061E-2 -4.184370E-1
1.881421E1 6.209452E-2 -3.680074E-2 5.436477E-2 -4.181310E-1
1.883089E1 6.209484E-2 -3.678820E-2 5.709196E-2 -4.179347E-1
1.884757E1 6.209459E-2 -3.677835E-2 6.119819E-2 -4.173520E-1
1.886425E1 6.210001E-2 -3.677111E-2 6.429038E-2 -4.168568E-1
1.888093E1 6.210504E-2 -3.681122E-2 6.847533E-2 -4.165011E-1
1.889761E1 6.210110E-2 -3.682587E-2 7.151329E-2 -4.159284E-1
1.891429E1 6.210254E-2 -3.691784E-2 7.452312E-2 -4.151486E-1
1.893096E1 6.210228E-2 -3.687823E-2 7.748338E-2 -4.146020E-1
1.894764E1 6.210513E-2 -3.687265E-2 8.115966E-2 -4.139699E-1
1.896432E1 6.210280E-2 -3.686496E-2 8.376388E-2 -4.132570E-1
1.898100E1 6.210476E-2 -3.683923E-2 8.596997E-2 -4.126502E-1
1.899768E1 6.210365E-2 -3.681774E-2 8.791930E-2 -4.118759E-1
1.901436E1 6.209802E-2 -3.681272E-2 9.041343E-2 -4.114903E-1
1.903104E1 6.209969E-2 -3.679702E-2 9.150204E-2 -4.110331E-1
1.904772E1 6.212351E-2 -3.684939E-2 9.266795E-2 -4.104236E-1
1.906440E1 6.211094E-2 -3.689558E-2 9.430086E-2 -4.099790E-1
1.908108E1 6.211237E-2 -3.679564E-2 9.560807E-2 -4.098856E-1
1.909776E1 6.210946E-2 -3.677961E-2 9.460129E-2 -4.093818E-1
1.911444E1 6.209820E-2 -3.683546E-2 9.458299E-2 -4.093017E-1
1.913112E1 6.210194E-2 -3.675720E-2 9.443003E-2 -4.093021E-1
1.914780E1 6.210335E-2 -3.671701E-2 9.374473E-2 -4.092632E-1
1.916447E1 6.210191E-2 -3.672410E-2 9.267350E-2 -4.094523E-1
1.918115E1 6.210269E-2 -3.665472E-2 9.122325E-2 -4.095328E-1
1.919783E1 6.210216E-2 -3.667544E-2 9.024965E-2 -4.098207E-1
1.921451E1 6.210462E-2 -3.669643E-2 8.785203E-2 -4.100940E-1
1.923119E1 6.210914E-2 -3.679689E-2 8.617434E-2 -4.106393E-1
1.924787E1 6.210953E-2 -3.681382E-2 8.335715E-2 -4.110752E-1
1.926455E1 6.210687E-2 -3.681990E-2 8.107900E-2 -4.116192E-1
1.928123E1 6.210696E-2 -3.680195E-2 7.772337E-2 -4.120028E-1
1.929791E1 6.210618E-2 -3.677359E-2 7.503481E-2 -4.126356E-1
1.931459E1 6.210828E-2 -3.676062E-2 7.207694E-2 -4.132144E-1
1.933127E1 6.210884E-2 -3.672724E-2 6.966992E-2 -4.141583E-1
1.934795E1 6.210847E-2 -3.673123E-2 6.532735E-2 -4.142903E-1
1.936463E1 6.210789E-2 -3.673405E-2 6.259448E-2 -4.151207E-1
1.938131E1 6.210799E-2 -3.673661E-2 5.985160E-2 -4.159145E-1
1.939798E1 6.211045E-2 -3.671930E-2 5.536437E-2 -4.155281E-1
1.941466E1 6.211449E-2 -3.672156E-2 5.202161E-2 -4.155281E-1
1.943134E1 6.211466E-2 -3.671178E-2 4.867514E-2 -4.157091E-1
1.944802E1 6.211337E-2 -3.671559E-2 4.569721E-2 -4.160479E-1
1.946470E1 6.211164E-2 -3.671274E-2 4.243022E-2 -4.163596E-1
1.948138E1 6.211148E-2 -3.667661E-2 3.950838E-2 -4.164164E-1
1.949806E1 6.211192E-2 -3.667753E-2 3.666047E-2 -4.164969E-1
1.951474E1 6.211980E-2 -3.667364E-2 3.489000E-2 -4.163638E-1
1.953142E1 6.211790E-2 -3.658717E-2 3.276940E-2 -4.161969E-1
1.954810E1 6.211587E-2 -3.665500E-2 3.071155E-2 -4.180352E-1
1.956478E1 6.211257E-2 -3.667571E-2 2.938230E-2 -4.179050E-1
1.958146E1 6.210772E-2 -3.667599E-2 2.828063E-2 -4.180485E-1
1.959814E1 6.210680E-2 -3.669572E-2 2.755690E-2 -4.180291E-1
1.961481E1 6.211429E-2 -3.669786E-2 2.722186E-2 -4.181881E-1
1.963149E1 6.211139E-2 -3.670561E-2 2.738246E-2 -4.182288E-1
1.964817E1 6.210871E-2 -3.671004E-2 2.773274E-2 -4.181040E-1
1.966485E1 6.210773E-2 -3.671656E-2 2.898065E-2 -4.185906E-1
1.968153E1 6.210682E-2 -3.672122E-2 3.015107E-2 -4.184720E-1
1.969821E1 6.210679E-2 -3.672953E-2 3.158099E-2 -4.186729E-1
1.971489E1 6.210599E-2 -3.672237E-2 3.327144E-2 -4.187204E-1
1.973157E1 6.211045E-2 -3.672561E-2 3.553705E-2 -4.188849E-1
1.974825E1 6.211289E-2 -3.673115E-2 3.793408E-2 -4.188803E-1
1.976493E1 6.211686E-2 -3.665700E-2 4.055771E-2 -4.188539E-1
1.978161E1 6.211645E-2 -3.667732E-2 4.346864E-2 -4.186508E-1
1.979829E1 6.211581E-2 -3.656373E-2 4.657313E-2 -4.186482E-1
1.981497E1 6.210995E-2 -3.657970E-2 4.929808E-2 -4.181941E-1
1.983165E1 6.211177E-2 -3.661852E-2 5.258064E-2 -4.179822E-1
1.984832E1 6.210162E-2 -3.661439E-2 5.610959E-2 -4.176670E-1
1.986500E1 6.210138E-2 -3.663599E-2 5.908945E-2 -4.172937E-1
1.988168E1 6.210256E-2 -3.665244E-2 6.281067E-2 -4.168329E-1
1.989836E1 6.210288E-2 -3.666417E-2 6.586488E-2 -4.163296E-1
1.991504E1 6.210403E-2 -3.667340E-2 6.887259E-2 -4.157740E-1
1.993172E1 6.210460E-2 -3.668734E-2 7.254709E-2 -4.152152E-1
1.994840E1 6.210456E-2 -3.669005E-2 7.528189E-2 -4.145211E-1
1.996508E1 6.210452E-2 -3.669082E-2 7.779486E-2 -4.139179E-1
1.998176E1 6.210427E-2 -3.668960E-2 8.026845E-2 -4.132214E-1
1.999844E1 6.210539E-2 -3.666910E-2 8.255199E-2 -4.125793E-1
2.001512E1 6.210517E-2 -3.667397E-2 8.497174E-2 -4.120618E-1
2.003180E1 6.210639E-2 -3.667343E-2 8.666002E-2 -4.115263E-1
2.004848E1 6.217160E-2 -3.658526E-2 8.863161E-2 -4.110235E-1
2.006515E1 6.215792E-2 -3.660694E-2 8.970766E-2 -4.106600E-1
2.008183E1 6.214882E-2 -3.662692E-2 9.119114E-2 -4.101474E-1
2.009851E1 6.213975E-2 -3.662700E-2 9.140586E-2 -4.098618E-1
2.011519E1 6.213711E-2 -3.660802E-2 9.205253E-2 -4.095277E-1
2.013187E1 6.213213E-2 -3.662408E-2 9.211483E-2 -4.093498E-1
2.014855E1 6.212590E-2 -3.663224E-2 9.196563E-2 -4.093805E-1
2.016523E1 6.212493E-2 -3.664154E-2 9.173439E-2 -4.095028E-1
2.018191E1 6.210656E-2 -3.666729E-2 9.073900E-2 -4.096155E-1
2.019859E1 6.210944E-2 -3.666715E-2 8.948338E-2 -4.097187E-1
2.021527E1 6.210823E-2 -3.666596E-2 8.771273E-2 -4.098882E-1
2.023195E1 6.210945E-2 -3.666729E-2 8.626864E-2 -4.101574E-1
2.024863E1 6.210817E-2 -3.666722E-2 8.417382E-2 -4.105793E-1
2.026531E1 6.211087E-2 -3.665457E-2 8.243041E-2 -4.111562E-1
2.028199E1 6.210875E-2 -3.661049E-2 7.942284E-2 -4.115313E-1
2.029866E1 6.210851E-2 -3.650945E-2 7.739808E-2 -4.120651E-1
2.031534E1 6.210982E-2 -3.654256E-2 7.429803E-2 -4.123450E-1
2.033202E1 6.211016E-2 -3.656976E-2 7.164215E-2 -4.130177E-1
2.034870E1 6.211037E-2 -3.659162E-2 6.938695E-2 -4.135948E-1
2.036538E1 6.211423E-2 -3.666274E-2 6.545754E-2 -4.140403E-1
2.038206E1 6.211360E-2 -3.666363E-2 6.279246E-2 -4.145561E-1
2.039874E1 6.211571E-2 -3.663701E-2 6.066418E-2 -4.153606E-1
2.041542E1 6.212078E-2 -3.664632E-2 5.870712E-2 -4.155281E-1
2.043210E1 6.211915E-2 -3.664938E-2 5.607747E-2 -4.162418E-1
2.044878E1 6.210911E-2 -3.668122E-2 5.300360E-2 -4.165852E-1
2.046546E1 6.211054E-2 -3.667665E-2 5.026103E-2 -4.169233E-1
2.048214E1 6.212214E-2 -3.665730E-2 4.737004E-2 -4.171437E-1
2.049882E1 6.211924E-2 -3.665930E-2 4.461656E-2 -4.173771E-1
2.051550E1 6.211228E-2 -3.665794E-2 4.205130E-2 -4.175579E-1
2.053217E1 6.209261E-2 -3.665733E-2 3.972272E-2 -4.174547E-1
2.054885E1 6.206986E-2 -3.666911E-2 3.753600E-2 -4.174695E-1
2.056553E1 6.207701E-2 -3.666659E-2 3.588370E-2 -4.174651E-1
2.058221E1 6.207584E-2 -3.666693E-2 3.449641E-2 -4.173371E-1
2.059889E1 6.207008E-2 -3.666835E-2 3.321862E-2 -4.180352E-1
2.061557E1 6.210585E-2 -3.665803E-2 3.265451E-2 -4.179668E-1
2.063225E1 6.210491E-2 -3.666061E-2 3.216892E-2 -4.180513E-1
2.064893E1 6.208715E-2 -3.666824E-2 3.222159E-2 -4.180495E-1
2.066561E1 6.209573E-2 -3.680167E-2 3.262260E-2 -4.181010E-1
2.068229E1 6.207279E-2 -3.680738E-2 3.309209E-2 -4.182061E-1
2.069897E1 6.207787E-2 -3.678703E-2 3.402409E-2 -4.181763E-1
2.071565E1 6.208138E-2 -3.665076E-2 3.526242E-2 -4.180618E-1
2.073233E1 6.199601E-2 -3.670860E-2 3.675300E-2 -4.180332E-1
2.074900E1 6.210142E-2 -3.669252E-2 3.861103E-2 -4.179734E-1
2.076568E1 6.210734E-2 -3.672812E-2 4.077057E-2 -4.180361E-1
2.078236E1 6.211538E-2 -3.676006E-2 4.308520E-2 -4.180866E-1
2.079904E1 6.211529E-2 -3.678283E-2 4.563158E-2 -4.179426E-1
2.081572E1 6.211247E-2 -3.676644E-2 4.842329E-2 -4.178459E-1
2.083240E1 6.211047E-2 -3.675427E-2 5.140885E-2 -4.178562E-1
2.084908E1 6.212303E-2 -3.674327E-2 5.397694E-2 -4.175379E-1
2.086576E1 6.212354E-2 -3.673973E-2 5.719221E-2 -4.171360E-1
2.088244E1 6.212106E-2 -3.673644E-2 6.013247E-2 -4.165546E-1
2.089912E1 6.213700E-2 -3.683060E-2 6.338588E-2 -4.162193E-1
2.091580E1 6.214682E-2 -3.681984E-2 6.689386E-2 -4.159549E-1
2.093248E1 6.215253E-2 -3.693445E-2 6.960848E-2 -4.155405E-1
2.094916E1 6.214607E-2 -3.692777E-2 7.210261E-2 -4.149644E-1
2.096584E1 6.225635E-2 -3.686922E-2 7.538600E-2 -4.144981E-1
2.098251E1 6.223521E-2 -3.680357E-2 7.772840E-2 -4.139394E-1
2.099919E1 6.216281E-2 -3.672492E-2 7.975500E-2 -4.132368E-1
2.101587E1 6.208237E-2 -3.669935E-2 8.181795E-2 -4.123524E-1
2.103255E1 6.197736E-2 -3.669262E-2 8.437003E-2 -4.118917E-1
2.104923E1 6.188992E-2 -3.663321E-2 8.568884E-2 -4.114165E-1
2.106591E1 6.193753E-2 -3.664990E-2 8.797773E-2 -4.112015E-1
2.108259E1 6.196333E-2 -3.674848E-2 8.890571E-2 -4.106886E-1
2.109927E1 6.199054E-2 -3.673941E-2 9.046994E-2 -4.104622E-1
2.111595E1 6.201118E-2 -3.673234E-2 9.052707E-2 -4.098977E-1
2.113263E1 6.201911E-2 -3.672622E-2 9.134152E-2 -4.096561E-1
2.114931E1 6.196968E-2 -3.687166E-2 9.196554E-2 -4.093383E-1
2.116599E1 6.198987E-2 -3.685778E-2 9.170075E-2 -4.094334E-1
2.118267E1 6.199817E-2 -3.683752E-2 9.132483E-2 -4.095760E-1
2.119934E1 6.203654E-2 -3.680647E-2 9.065633E-2 -4.096230E-1
2.121602E1 6.214051E-2 -3.681371E-2 8.964415E-2 -4.098303E-1
2.123270E1 6.214546E-2 -3.687242E-2 8.807843E-2 -4.099809E-1
2.124938E1 6.222945E-2 -3.682915E-2 8.713096E-2 -4.105883E-1
2.126606E1 6.236231E-2 -3.698156E-2 8.611798E-2 -4.109872E-1
2.128274E1 6.240124E-2 -3.698154E-2 8.382010E-2 -4.114832E-1
2.129942E1 6.239400E-2 -3.706121E-2 8.190255E-2 -4.119691E-1
2.131610E1 6.235057E-2 -3.734496E-2 7.893890E-2 -4.123908E-1
2.133278E1 6.235236E-2 -3.743464E-2 7.701771E-2 -4.128146E-1
2.134946E1 6.247443E-2 -3.748030E-2 7.444399E-2 -4.135462E-1
2.136614E1 6.247936E-2 -3.751016E-2 7.127646E-2 -4.141289E-1
2.138282E1 6.241670E-2 -3.751636E-2 6.886847E-2 -4.146291E-1
2.139950E1 6.236843E-2 -3.752898E-2 6.575792E-2 -4.148686E-1
2.141618E1 6.231258E-2 -3.738800E-2 6.309209E-2 -4.155525E-1
2.143285E1 6.212576E-2 -3.734319E-2 6.062043E-2 -4.162897E-1
2.144953E1 6.209746E-2 -3.736973E-2 5.620006E-2 -4.171995E-1
2.146621E1 6.205687E-2 -3.728496E-2 5.314339E-2 -4.174224E-1
2.148289E1 6.205858E-2 -3.725746E-2 5.056965E-2 -4.176295E-1
2.149957E1 6.190951E-2 -3.710920E-2 4.770197E-2 -4.179068E-1
2.151625E1 6.181118E-2 -3.693485E-2 4.509865E-2 -4.181061E-1
2.153293E1 6.188717E-2 -3.686175E-2 4.265480E-2 -4.181975E-1
2.154961E1 6.198918E-2 -3.688003E-2 4.048616E-2 -4.181860E-1
2.156629E1 6.201549E-2 -3.694847E-2 3.839137E-2 -4.183445E-1
2.158297E1 6.204083E-2 -3.683597E-2 3.679450E-2 -4.183625E-1
2.159965E1 6.205794E-2 -3.664160E-2 3.547933E-2 -4.181721E-1
2.161633E1 6.180669E-2 -3.669842E-2 3.390498E-2 -4.180240E-1
2.163301E1 6.184947E-2 -3.667370E-2 3.283486E-2 -4.180511E-1
2.164969E1 6.190507E-2 -3.667756E-2 3.614353E-2 -4.197066E-1
2.166636E1 6.195296E-2 -3.667801E-2 3.599333E-2 -4.196612E-1
2.168304E1 6.198251E-2 -3.671479E-2 3.609997E-2 -4.196580E-1
2.169972E1 6.192796E-2 -3.687688E-2 3.651915E-2 -4.195787E-1
2.171640E1 6.195839E-2 -3.684480E-2 3.727919E-2 -4.195703E-1
2.173308E1 6.203338E-2 -3.694326E-2 3.832712E-2 -4.198396E-1
2.174976E1 6.207355E-2 -3.688920E-2 3.988222E-2 -4.196585E-1
2.176644E1 6.207636E-2 -3.687774E-2 4.125648E-2 -4.196391E-1
2.178312E1 6.205773E-2 -3.702686E-2 4.315880E-2 -4.195738E-1
2.179980E1 6.201316E-2 -3.726258E-2 4.522260E-2 -4.196010E-1
2.181648E1 6.209721E-2 -3.741140E-2 4.769285E-2 -4.195182E-1
2.183316E1 6.208941E-2 -3.743969E-2 5.023626E-2 -4.194959E-1
2.184984E1 6.208253E-2 -3.757697E-2 5.257869E-2 -4.192554E-1
2.186652E1 6.208045E-2 -3.756105E-2 5.538594E-2 -4.187121E-1
2.188319E1 6.207851E-2 -3.755076E-2 5.844002E-2 -4.186939E-1
2.189987E1 6.207718E-2 -3.754908E-2 6.102165E-2 -4.182128E-1
2.191655E1 6.208374E-2 -3.754048E-2 6.418351E-2 -4.179463E-1
2.193323E1 6.208325E-2 -3.761043E-2 6.682610E-2 -4.174145E-1
2.194991E1 6.210223E-2 -3.759985E-2 6.940693E-2 -4.166101E-1
2.196659E1 6.209506E-2 -3.757895E-2 7.265313E-2 -4.162378E-1
2.198327E1 6.209738E-2 -3.756913E-2 7.493647E-2 -4.154950E-1
2.199995E1 6.210695E-2 -3.756213E-2 7.707091E-2 -4.148900E-1
2.201663E1 6.210309E-2 -3.755254E-2 7.977713E-2 -4.144565E-1
2.203331E1 6.209994E-2 -3.754336E-2 8.173384E-2 -4.139792E-1
2.204999E1 6.212360E-2 -3.758641E-2 8.350923E-2 -4.133420E-1
2.206667E1 6.211505E-2 -3.756821E-2 8.561327E-2 -4.128247E-1
